,folder,lines
THUCNews/彩票/259854.txt,彩票,4.0
THUCNews/彩票/258971.txt,彩票,30.0
THUCNews/彩票/260772.txt,彩票,3.0
THUCNews/彩票/257356.txt,彩票,13.0
THUCNews/彩票/260034.txt,彩票,21.0
THUCNews/彩票/261199.txt,彩票,8.0
THUCNews/彩票/263136.txt,彩票,5.0
THUCNews/彩票/262142.txt,彩票,6.0
THUCNews/彩票/259804.txt,彩票,9.0
THUCNews/彩票/256853.txt,彩票,16.0
THUCNews/彩票/264047.txt,彩票,7.0
THUCNews/彩票/261605.txt,彩票,45.0
THUCNews/彩票/257488.txt,彩票,10.0
THUCNews/彩票/260678.txt,彩票,5.0
THUCNews/彩票/262387.txt,彩票,26.0
THUCNews/彩票/259361.txt,彩票,32.0
THUCNews/彩票/259039.txt,彩票,32.0
THUCNews/彩票/263772.txt,彩票,30.0
THUCNews/彩票/263045.txt,彩票,6.0
THUCNews/彩票/261758.txt,彩票,5.0
THUCNews/彩票/264155.txt,彩票,34.0
THUCNews/彩票/262803.txt,彩票,18.0
THUCNews/彩票/259605.txt,彩票,11.0
THUCNews/彩票/261989.txt,彩票,5.0
THUCNews/彩票/260989.txt,彩票,9.0
THUCNews/彩票/257433.txt,彩票,6.0
THUCNews/彩票/261871.txt,彩票,10.0
THUCNews/彩票/264027.txt,彩票,15.0
THUCNews/彩票/263574.txt,彩票,12.0
THUCNews/彩票/263353.txt,彩票,17.0
THUCNews/彩票/259095.txt,彩票,9.0
THUCNews/彩票/262107.txt,彩票,8.0
THUCNews/彩票/263632.txt,彩票,8.0
THUCNews/彩票/263302.txt,彩票,9.0
THUCNews/彩票/259266.txt,彩票,12.0
THUCNews/彩票/256948.txt,彩票,3.0
THUCNews/彩票/259373.txt,彩票,33.0
THUCNews/彩票/264305.txt,彩票,12.0
THUCNews/彩票/259667.txt,彩票,9.0
THUCNews/彩票/261244.txt,彩票,5.0
THUCNews/彩票/264026.txt,彩票,10.0
THUCNews/彩票/259674.txt,彩票,4.0
THUCNews/彩票/258674.txt,彩票,10.0
THUCNews/彩票/259479.txt,彩票,9.0
THUCNews/彩票/257831.txt,彩票,21.0
THUCNews/彩票/263569.txt,彩票,11.0
THUCNews/彩票/263202.txt,彩票,31.0
THUCNews/彩票/261468.txt,彩票,6.0
THUCNews/彩票/258488.txt,彩票,18.0
THUCNews/彩票/263125.txt,彩票,17.0
THUCNews/彩票/257121.txt,彩票,21.0
THUCNews/彩票/261576.txt,彩票,10.0
THUCNews/彩票/259091.txt,彩票,20.0
THUCNews/彩票/261186.txt,彩票,24.0
THUCNews/彩票/259843.txt,彩票,33.0
THUCNews/彩票/263518.txt,彩票,17.0
THUCNews/彩票/257939.txt,彩票,28.0
THUCNews/彩票/260348.txt,彩票,6.0
THUCNews/彩票/258245.txt,彩票,17.0
THUCNews/彩票/260203.txt,彩票,55.0
THUCNews/彩票/264137.txt,彩票,5.0
THUCNews/彩票/258291.txt,彩票,5.0
THUCNews/彩票/259474.txt,彩票,33.0
THUCNews/彩票/260629.txt,彩票,8.0
THUCNews/彩票/257500.txt,彩票,17.0
THUCNews/彩票/260840.txt,彩票,10.0
THUCNews/彩票/260631.txt,彩票,3.0
THUCNews/彩票/260848.txt,彩票,8.0
THUCNews/彩票/262173.txt,彩票,32.0
THUCNews/彩票/261975.txt,彩票,18.0
THUCNews/彩票/257237.txt,彩票,23.0
THUCNews/彩票/262952.txt,彩票,8.0
THUCNews/彩票/258828.txt,彩票,8.0
THUCNews/彩票/264241.txt,彩票,5.0
THUCNews/彩票/260637.txt,彩票,6.0
THUCNews/彩票/264096.txt,彩票,12.0
THUCNews/彩票/260726.txt,彩票,5.0
THUCNews/彩票/263012.txt,彩票,4.0
THUCNews/彩票/258195.txt,彩票,10.0
THUCNews/彩票/258375.txt,彩票,5.0
THUCNews/彩票/260340.txt,彩票,11.0
THUCNews/彩票/260481.txt,彩票,7.0
THUCNews/彩票/263823.txt,彩票,8.0
THUCNews/彩票/263471.txt,彩票,27.0
THUCNews/彩票/259413.txt,彩票,12.0
THUCNews/彩票/257040.txt,彩票,12.0
THUCNews/彩票/258517.txt,彩票,10.0
THUCNews/彩票/257234.txt,彩票,4.0
THUCNews/彩票/260614.txt,彩票,5.0
THUCNews/彩票/263889.txt,彩票,18.0
THUCNews/彩票/261025.txt,彩票,11.0
THUCNews/彩票/262138.txt,彩票,30.0
THUCNews/彩票/262819.txt,彩票,21.0
THUCNews/彩票/260129.txt,彩票,15.0
THUCNews/彩票/261182.txt,彩票,10.0
THUCNews/彩票/263117.txt,彩票,13.0
THUCNews/彩票/263999.txt,彩票,11.0
THUCNews/彩票/260049.txt,彩票,4.0
THUCNews/彩票/257731.txt,彩票,19.0
THUCNews/彩票/262436.txt,彩票,4.0
THUCNews/彩票/261060.txt,彩票,15.0
THUCNews/彩票/261682.txt,彩票,11.0
THUCNews/彩票/260969.txt,彩票,21.0
THUCNews/彩票/263546.txt,彩票,11.0
THUCNews/彩票/259206.txt,彩票,30.0
THUCNews/彩票/259239.txt,彩票,11.0
THUCNews/彩票/262977.txt,彩票,18.0
THUCNews/彩票/263650.txt,彩票,17.0
THUCNews/彩票/262880.txt,彩票,30.0
THUCNews/彩票/260427.txt,彩票,14.0
THUCNews/彩票/260154.txt,彩票,28.0
THUCNews/彩票/262078.txt,彩票,9.0
THUCNews/彩票/259306.txt,彩票,3.0
THUCNews/彩票/260891.txt,彩票,34.0
THUCNews/彩票/263621.txt,彩票,14.0
THUCNews/彩票/262476.txt,彩票,4.0
THUCNews/彩票/264197.txt,彩票,26.0
THUCNews/彩票/262830.txt,彩票,7.0
THUCNews/彩票/262780.txt,彩票,7.0
THUCNews/彩票/263420.txt,彩票,6.0
THUCNews/彩票/262226.txt,彩票,8.0
THUCNews/彩票/262468.txt,彩票,25.0
THUCNews/彩票/259247.txt,彩票,9.0
THUCNews/彩票/260436.txt,彩票,13.0
THUCNews/彩票/261578.txt,彩票,5.0
THUCNews/彩票/263272.txt,彩票,11.0
THUCNews/彩票/261531.txt,彩票,11.0
THUCNews/彩票/260977.txt,彩票,11.0
THUCNews/彩票/259966.txt,彩票,5.0
THUCNews/彩票/258345.txt,彩票,16.0
THUCNews/彩票/263991.txt,彩票,34.0
THUCNews/彩票/261463.txt,彩票,3.0
THUCNews/彩票/261307.txt,彩票,17.0
THUCNews/彩票/258735.txt,彩票,12.0
THUCNews/彩票/263861.txt,彩票,13.0
THUCNews/彩票/261547.txt,彩票,11.0
THUCNews/彩票/257274.txt,彩票,15.0
THUCNews/彩票/257265.txt,彩票,15.0
THUCNews/彩票/257737.txt,彩票,20.0
THUCNews/彩票/262547.txt,彩票,8.0
THUCNews/彩票/261368.txt,彩票,12.0
THUCNews/彩票/260924.txt,彩票,10.0
THUCNews/彩票/264118.txt,彩票,5.0
THUCNews/彩票/262301.txt,彩票,45.0
THUCNews/彩票/260030.txt,彩票,59.0
THUCNews/彩票/263065.txt,彩票,14.0
THUCNews/彩票/258979.txt,彩票,33.0
THUCNews/彩票/256994.txt,彩票,26.0
THUCNews/彩票/257518.txt,彩票,5.0
THUCNews/彩票/261474.txt,彩票,21.0
THUCNews/彩票/262443.txt,彩票,30.0
THUCNews/彩票/260188.txt,彩票,33.0
THUCNews/彩票/257800.txt,彩票,34.0
THUCNews/彩票/260736.txt,彩票,33.0
THUCNews/彩票/261104.txt,彩票,9.0
THUCNews/彩票/260257.txt,彩票,5.0
THUCNews/彩票/263942.txt,彩票,17.0
THUCNews/彩票/257564.txt,彩票,13.0
THUCNews/彩票/257827.txt,彩票,5.0
THUCNews/彩票/259419.txt,彩票,5.0
THUCNews/彩票/259106.txt,彩票,22.0
THUCNews/彩票/257808.txt,彩票,20.0
THUCNews/彩票/263799.txt,彩票,12.0
THUCNews/彩票/263705.txt,彩票,4.0
THUCNews/彩票/258039.txt,彩票,12.0
THUCNews/彩票/258201.txt,彩票,22.0
THUCNews/彩票/262978.txt,彩票,26.0
THUCNews/彩票/263858.txt,彩票,14.0
THUCNews/彩票/259686.txt,彩票,5.0
THUCNews/彩票/257240.txt,彩票,17.0
THUCNews/彩票/260005.txt,彩票,10.0
THUCNews/彩票/260997.txt,彩票,25.0
THUCNews/彩票/261451.txt,彩票,12.0
THUCNews/彩票/260255.txt,彩票,34.0
THUCNews/彩票/264105.txt,彩票,7.0
THUCNews/彩票/259424.txt,彩票,59.0
THUCNews/彩票/262581.txt,彩票,21.0
THUCNews/彩票/259696.txt,彩票,13.0
THUCNews/彩票/260975.txt,彩票,6.0
THUCNews/彩票/257407.txt,彩票,3.0
THUCNews/彩票/257287.txt,彩票,8.0
THUCNews/彩票/260647.txt,彩票,32.0
THUCNews/彩票/259800.txt,彩票,30.0
THUCNews/彩票/258952.txt,彩票,31.0
THUCNews/彩票/261577.txt,彩票,29.0
THUCNews/彩票/262097.txt,彩票,13.0
THUCNews/彩票/264324.txt,彩票,6.0
THUCNews/彩票/263316.txt,彩票,32.0
THUCNews/彩票/260868.txt,彩票,12.0
THUCNews/彩票/258183.txt,彩票,4.0
THUCNews/彩票/261858.txt,彩票,6.0
THUCNews/彩票/263448.txt,彩票,5.0
THUCNews/彩票/261365.txt,彩票,18.0
THUCNews/彩票/263419.txt,彩票,15.0
THUCNews/彩票/260879.txt,彩票,19.0
THUCNews/彩票/263749.txt,彩票,7.0
THUCNews/彩票/261610.txt,彩票,29.0
THUCNews/彩票/258940.txt,彩票,34.0
THUCNews/彩票/257634.txt,彩票,19.0
THUCNews/彩票/256911.txt,彩票,4.0
THUCNews/彩票/263472.txt,彩票,4.0
THUCNews/彩票/257904.txt,彩票,11.0
THUCNews/彩票/262204.txt,彩票,13.0
THUCNews/彩票/263054.txt,彩票,16.0
THUCNews/彩票/263835.txt,彩票,6.0
THUCNews/彩票/261881.txt,彩票,30.0
THUCNews/彩票/257756.txt,彩票,4.0
THUCNews/彩票/262545.txt,彩票,7.0
THUCNews/彩票/259346.txt,彩票,11.0
THUCNews/彩票/261408.txt,彩票,35.0
THUCNews/彩票/262987.txt,彩票,5.0
THUCNews/彩票/260491.txt,彩票,31.0
THUCNews/彩票/263363.txt,彩票,12.0
THUCNews/彩票/259137.txt,彩票,29.0
THUCNews/彩票/259000.txt,彩票,18.0
THUCNews/彩票/258978.txt,彩票,39.0
THUCNews/彩票/262036.txt,彩票,10.0
THUCNews/彩票/258745.txt,彩票,13.0
THUCNews/彩票/261691.txt,彩票,11.0
THUCNews/彩票/260697.txt,彩票,5.0
THUCNews/彩票/262792.txt,彩票,31.0
THUCNews/彩票/260676.txt,彩票,3.0
THUCNews/彩票/262868.txt,彩票,31.0
THUCNews/彩票/263691.txt,彩票,33.0
THUCNews/彩票/259366.txt,彩票,5.0
THUCNews/彩票/257262.txt,彩票,6.0
THUCNews/彩票/261946.txt,彩票,11.0
THUCNews/彩票/257429.txt,彩票,14.0
THUCNews/彩票/257093.txt,彩票,8.0
THUCNews/彩票/258153.txt,彩票,28.0
THUCNews/彩票/263829.txt,彩票,13.0
THUCNews/彩票/256942.txt,彩票,10.0
THUCNews/彩票/257117.txt,彩票,3.0
THUCNews/彩票/262153.txt,彩票,16.0
THUCNews/彩票/256846.txt,彩票,3.0
THUCNews/彩票/260964.txt,彩票,8.0
THUCNews/彩票/257893.txt,彩票,12.0
THUCNews/彩票/257943.txt,彩票,17.0
THUCNews/彩票/259803.txt,彩票,29.0
THUCNews/彩票/261816.txt,彩票,42.0
THUCNews/彩票/257053.txt,彩票,3.0
THUCNews/彩票/257515.txt,彩票,11.0
THUCNews/彩票/257323.txt,彩票,3.0
THUCNews/彩票/263378.txt,彩票,6.0
THUCNews/彩票/260985.txt,彩票,27.0
THUCNews/彩票/257028.txt,彩票,3.0
THUCNews/彩票/263056.txt,彩票,12.0
THUCNews/彩票/257788.txt,彩票,4.0
THUCNews/彩票/262339.txt,彩票,6.0
THUCNews/彩票/258985.txt,彩票,11.0
THUCNews/彩票/260594.txt,彩票,11.0
THUCNews/彩票/260894.txt,彩票,6.0
THUCNews/彩票/259314.txt,彩票,17.0
THUCNews/彩票/261323.txt,彩票,32.0
THUCNews/彩票/256879.txt,彩票,3.0
THUCNews/彩票/260593.txt,彩票,21.0
THUCNews/彩票/260645.txt,彩票,8.0
THUCNews/彩票/261864.txt,彩票,12.0
THUCNews/彩票/259808.txt,彩票,53.0
THUCNews/彩票/262134.txt,彩票,32.0
THUCNews/彩票/264018.txt,彩票,4.0
THUCNews/彩票/263499.txt,彩票,25.0
THUCNews/彩票/262998.txt,彩票,13.0
THUCNews/彩票/262160.txt,彩票,18.0
THUCNews/彩票/261970.txt,彩票,45.0
THUCNews/彩票/257019.txt,彩票,9.0
THUCNews/彩票/262685.txt,彩票,14.0
THUCNews/彩票/258277.txt,彩票,15.0
THUCNews/彩票/261094.txt,彩票,4.0
THUCNews/彩票/260550.txt,彩票,6.0
THUCNews/彩票/257844.txt,彩票,10.0
THUCNews/彩票/260446.txt,彩票,4.0
THUCNews/彩票/257210.txt,彩票,14.0
THUCNews/彩票/258999.txt,彩票,4.0
THUCNews/彩票/264109.txt,彩票,5.0
THUCNews/彩票/259539.txt,彩票,20.0
THUCNews/彩票/257680.txt,彩票,25.0
THUCNews/彩票/259541.txt,彩票,5.0
THUCNews/彩票/261911.txt,彩票,4.0
THUCNews/彩票/258631.txt,彩票,8.0
THUCNews/彩票/263745.txt,彩票,32.0
THUCNews/彩票/261736.txt,彩票,29.0
THUCNews/彩票/257485.txt,彩票,5.0
THUCNews/彩票/258929.txt,彩票,31.0
THUCNews/彩票/257079.txt,彩票,4.0
THUCNews/彩票/262154.txt,彩票,24.0
THUCNews/彩票/262209.txt,彩票,12.0
THUCNews/彩票/258448.txt,彩票,3.0
THUCNews/彩票/264185.txt,彩票,3.0
THUCNews/彩票/264332.txt,彩票,14.0
THUCNews/彩票/260462.txt,彩票,33.0
THUCNews/彩票/258528.txt,彩票,23.0
THUCNews/彩票/263964.txt,彩票,5.0
THUCNews/彩票/262816.txt,彩票,13.0
THUCNews/彩票/259130.txt,彩票,22.0
THUCNews/彩票/258984.txt,彩票,17.0
THUCNews/彩票/258315.txt,彩票,17.0
THUCNews/彩票/260901.txt,彩票,8.0
THUCNews/彩票/260008.txt,彩票,16.0
THUCNews/彩票/258081.txt,彩票,5.0
THUCNews/彩票/263034.txt,彩票,17.0
THUCNews/彩票/262219.txt,彩票,32.0
THUCNews/彩票/261555.txt,彩票,9.0
THUCNews/彩票/264310.txt,彩票,11.0
THUCNews/彩票/263612.txt,彩票,14.0
THUCNews/彩票/257744.txt,彩票,60.0
THUCNews/彩票/262268.txt,彩票,32.0
THUCNews/彩票/263735.txt,彩票,41.0
THUCNews/彩票/261466.txt,彩票,12.0
THUCNews/彩票/259866.txt,彩票,9.0
THUCNews/彩票/257706.txt,彩票,15.0
THUCNews/彩票/258637.txt,彩票,3.0
THUCNews/彩票/256825.txt,彩票,7.0
THUCNews/彩票/261908.txt,彩票,13.0
THUCNews/彩票/260742.txt,彩票,11.0
THUCNews/彩票/264223.txt,彩票,17.0
THUCNews/彩票/263690.txt,彩票,3.0
THUCNews/彩票/259495.txt,彩票,18.0
THUCNews/彩票/257143.txt,彩票,11.0
THUCNews/彩票/263318.txt,彩票,13.0
THUCNews/彩票/261903.txt,彩票,10.0
THUCNews/彩票/258654.txt,彩票,4.0
THUCNews/彩票/263587.txt,彩票,34.0
THUCNews/彩票/264260.txt,彩票,6.0
THUCNews/彩票/260384.txt,彩票,5.0
THUCNews/彩票/262848.txt,彩票,10.0
THUCNews/彩票/257870.txt,彩票,18.0
THUCNews/彩票/263626.txt,彩票,9.0
THUCNews/彩票/262968.txt,彩票,24.0
THUCNews/彩票/262451.txt,彩票,20.0
THUCNews/彩票/263269.txt,彩票,8.0
THUCNews/彩票/259747.txt,彩票,4.0
THUCNews/彩票/260821.txt,彩票,7.0
THUCNews/彩票/260385.txt,彩票,4.0
THUCNews/彩票/260965.txt,彩票,3.0
THUCNews/彩票/261508.txt,彩票,15.0
THUCNews/彩票/260017.txt,彩票,15.0
THUCNews/彩票/259563.txt,彩票,18.0
THUCNews/彩票/259207.txt,彩票,30.0
THUCNews/彩票/262914.txt,彩票,12.0
THUCNews/彩票/257545.txt,彩票,13.0
THUCNews/彩票/261891.txt,彩票,5.0
THUCNews/彩票/258651.txt,彩票,11.0
THUCNews/彩票/258187.txt,彩票,8.0
THUCNews/彩票/264317.txt,彩票,36.0
THUCNews/彩票/257399.txt,彩票,12.0
THUCNews/彩票/259769.txt,彩票,31.0
THUCNews/彩票/257880.txt,彩票,5.0
THUCNews/彩票/259208.txt,彩票,31.0
THUCNews/彩票/258392.txt,彩票,15.0
THUCNews/彩票/256947.txt,彩票,3.0
THUCNews/彩票/258718.txt,彩票,13.0
THUCNews/彩票/259560.txt,彩票,29.0
THUCNews/彩票/260564.txt,彩票,4.0
THUCNews/彩票/259621.txt,彩票,9.0
THUCNews/彩票/257663.txt,彩票,4.0
THUCNews/彩票/263790.txt,彩票,6.0
THUCNews/彩票/258630.txt,彩票,32.0
THUCNews/彩票/259643.txt,彩票,30.0
THUCNews/彩票/257882.txt,彩票,5.0
THUCNews/彩票/257556.txt,彩票,11.0
THUCNews/彩票/258301.txt,彩票,7.0
THUCNews/彩票/258661.txt,彩票,29.0
THUCNews/彩票/261009.txt,彩票,3.0
THUCNews/彩票/259878.txt,彩票,30.0
THUCNews/彩票/261763.txt,彩票,32.0
THUCNews/彩票/260566.txt,彩票,30.0
THUCNews/彩票/260786.txt,彩票,17.0
THUCNews/彩票/261586.txt,彩票,12.0
THUCNews/彩票/260623.txt,彩票,10.0
THUCNews/彩票/263925.txt,彩票,10.0
THUCNews/彩票/262403.txt,彩票,4.0
THUCNews/彩票/260292.txt,彩票,14.0
THUCNews/彩票/262278.txt,彩票,10.0
THUCNews/彩票/258322.txt,彩票,11.0
THUCNews/彩票/262502.txt,彩票,6.0
THUCNews/彩票/258342.txt,彩票,6.0
THUCNews/彩票/261850.txt,彩票,6.0
THUCNews/彩票/263733.txt,彩票,13.0
THUCNews/彩票/262123.txt,彩票,5.0
THUCNews/彩票/263635.txt,彩票,36.0
THUCNews/彩票/258388.txt,彩票,5.0
THUCNews/彩票/260994.txt,彩票,31.0
THUCNews/彩票/257854.txt,彩票,3.0
THUCNews/彩票/261884.txt,彩票,5.0
THUCNews/彩票/262131.txt,彩票,45.0
THUCNews/彩票/258921.txt,彩票,11.0
THUCNews/彩票/261818.txt,彩票,8.0
THUCNews/彩票/261193.txt,彩票,16.0
THUCNews/彩票/260301.txt,彩票,16.0
THUCNews/彩票/259378.txt,彩票,20.0
THUCNews/彩票/263671.txt,彩票,11.0
THUCNews/彩票/259080.txt,彩票,10.0
THUCNews/彩票/259226.txt,彩票,8.0
THUCNews/彩票/261246.txt,彩票,6.0
THUCNews/彩票/261593.txt,彩票,21.0
THUCNews/彩票/261339.txt,彩票,11.0
THUCNews/彩票/260390.txt,彩票,10.0
THUCNews/彩票/257072.txt,彩票,4.0
THUCNews/彩票/257048.txt,彩票,26.0
THUCNews/彩票/260355.txt,彩票,4.0
THUCNews/彩票/262756.txt,彩票,8.0
THUCNews/彩票/261737.txt,彩票,15.0
THUCNews/彩票/258075.txt,彩票,12.0
THUCNews/彩票/261275.txt,彩票,7.0
THUCNews/彩票/257164.txt,彩票,12.0
THUCNews/彩票/263090.txt,彩票,32.0
THUCNews/彩票/257629.txt,彩票,12.0
THUCNews/彩票/262635.txt,彩票,10.0
THUCNews/彩票/257963.txt,彩票,5.0
THUCNews/彩票/262269.txt,彩票,9.0
THUCNews/彩票/262357.txt,彩票,16.0
THUCNews/彩票/261155.txt,彩票,11.0
THUCNews/彩票/257820.txt,彩票,7.0
THUCNews/彩票/260003.txt,彩票,27.0
THUCNews/彩票/258398.txt,彩票,13.0
THUCNews/彩票/259511.txt,彩票,10.0
THUCNews/彩票/258584.txt,彩票,30.0
THUCNews/彩票/262425.txt,彩票,6.0
THUCNews/彩票/258780.txt,彩票,30.0
THUCNews/彩票/262234.txt,彩票,11.0
THUCNews/彩票/264256.txt,彩票,30.0
THUCNews/彩票/261190.txt,彩票,4.0
THUCNews/彩票/257243.txt,彩票,7.0
THUCNews/彩票/262853.txt,彩票,3.0
THUCNews/彩票/262384.txt,彩票,15.0
THUCNews/彩票/262133.txt,彩票,17.0
THUCNews/彩票/260022.txt,彩票,8.0
THUCNews/彩票/264149.txt,彩票,15.0
THUCNews/彩票/261648.txt,彩票,33.0
THUCNews/彩票/259403.txt,彩票,7.0
THUCNews/彩票/260394.txt,彩票,5.0
THUCNews/彩票/260762.txt,彩票,14.0
THUCNews/彩票/261922.txt,彩票,31.0
THUCNews/彩票/259943.txt,彩票,4.0
THUCNews/彩票/261144.txt,彩票,21.0
THUCNews/彩票/259564.txt,彩票,5.0
THUCNews/彩票/259949.txt,彩票,18.0
THUCNews/彩票/262028.txt,彩票,11.0
THUCNews/彩票/259330.txt,彩票,4.0
THUCNews/彩票/261580.txt,彩票,6.0
THUCNews/彩票/258097.txt,彩票,11.0
THUCNews/彩票/260258.txt,彩票,5.0
THUCNews/彩票/262785.txt,彩票,33.0
THUCNews/彩票/258539.txt,彩票,23.0
THUCNews/彩票/264319.txt,彩票,16.0
THUCNews/彩票/261134.txt,彩票,61.0
THUCNews/彩票/259351.txt,彩票,30.0
THUCNews/彩票/261084.txt,彩票,6.0
THUCNews/彩票/263474.txt,彩票,9.0
THUCNews/彩票/263596.txt,彩票,3.0
THUCNews/彩票/257676.txt,彩票,19.0
THUCNews/彩票/263929.txt,彩票,13.0
THUCNews/彩票/257276.txt,彩票,6.0
THUCNews/彩票/260262.txt,彩票,17.0
THUCNews/彩票/261835.txt,彩票,9.0
THUCNews/彩票/257286.txt,彩票,32.0
THUCNews/彩票/260221.txt,彩票,6.0
THUCNews/彩票/261319.txt,彩票,6.0
THUCNews/彩票/259115.txt,彩票,5.0
THUCNews/彩票/258078.txt,彩票,8.0
THUCNews/彩票/258225.txt,彩票,27.0
THUCNews/彩票/258771.txt,彩票,33.0
THUCNews/彩票/264169.txt,彩票,5.0
THUCNews/彩票/258717.txt,彩票,26.0
THUCNews/彩票/264403.txt,彩票,16.0
THUCNews/彩票/261418.txt,彩票,7.0
THUCNews/彩票/260842.txt,彩票,17.0
THUCNews/彩票/258432.txt,彩票,6.0
THUCNews/彩票/262949.txt,彩票,5.0
THUCNews/彩票/261982.txt,彩票,15.0
THUCNews/彩票/262040.txt,彩票,11.0
THUCNews/彩票/261003.txt,彩票,5.0
THUCNews/彩票/259422.txt,彩票,22.0
THUCNews/彩票/261012.txt,彩票,30.0
THUCNews/彩票/264331.txt,彩票,21.0
THUCNews/彩票/259962.txt,彩票,13.0
THUCNews/彩票/258776.txt,彩票,4.0
THUCNews/彩票/256938.txt,彩票,11.0
THUCNews/彩票/259619.txt,彩票,11.0
THUCNews/彩票/257655.txt,彩票,32.0
THUCNews/彩票/263647.txt,彩票,29.0
THUCNews/彩票/259550.txt,彩票,20.0
THUCNews/彩票/264295.txt,彩票,10.0
THUCNews/彩票/259253.txt,彩票,4.0
THUCNews/彩票/257224.txt,彩票,4.0
THUCNews/彩票/262137.txt,彩票,46.0
THUCNews/彩票/263880.txt,彩票,14.0
THUCNews/彩票/260489.txt,彩票,16.0
THUCNews/彩票/261259.txt,彩票,21.0
THUCNews/彩票/261924.txt,彩票,10.0
THUCNews/彩票/257000.txt,彩票,6.0
THUCNews/彩票/261598.txt,彩票,32.0
THUCNews/彩票/261613.txt,彩票,5.0
THUCNews/彩票/257331.txt,彩票,4.0
THUCNews/彩票/258729.txt,彩票,30.0
THUCNews/彩票/263847.txt,彩票,30.0
THUCNews/彩票/262902.txt,彩票,13.0
THUCNews/彩票/262242.txt,彩票,9.0
THUCNews/彩票/259692.txt,彩票,4.0
THUCNews/彩票/262505.txt,彩票,12.0
THUCNews/彩票/259901.txt,彩票,11.0
THUCNews/彩票/257667.txt,彩票,4.0
THUCNews/彩票/259544.txt,彩票,33.0
THUCNews/彩票/258241.txt,彩票,8.0
THUCNews/彩票/263527.txt,彩票,13.0
THUCNews/彩票/257154.txt,彩票,11.0
THUCNews/彩票/258886.txt,彩票,8.0
THUCNews/彩票/259757.txt,彩票,33.0
THUCNews/彩票/257937.txt,彩票,3.0
THUCNews/彩票/257665.txt,彩票,16.0
THUCNews/彩票/263447.txt,彩票,12.0
THUCNews/彩票/262775.txt,彩票,9.0
THUCNews/彩票/258950.txt,彩票,16.0
THUCNews/彩票/261701.txt,彩票,11.0
THUCNews/彩票/263339.txt,彩票,31.0
THUCNews/彩票/258409.txt,彩票,5.0
THUCNews/彩票/257357.txt,彩票,12.0
THUCNews/彩票/263792.txt,彩票,11.0
THUCNews/彩票/261238.txt,彩票,4.0
THUCNews/彩票/259075.txt,彩票,11.0
THUCNews/彩票/263768.txt,彩票,14.0
THUCNews/彩票/260194.txt,彩票,21.0
THUCNews/彩票/258221.txt,彩票,6.0
THUCNews/彩票/257311.txt,彩票,3.0
THUCNews/彩票/259726.txt,彩票,23.0
THUCNews/彩票/259170.txt,彩票,15.0
THUCNews/彩票/261631.txt,彩票,10.0
THUCNews/彩票/263539.txt,彩票,8.0
THUCNews/彩票/263674.txt,彩票,6.0
THUCNews/彩票/257241.txt,彩票,6.0
THUCNews/彩票/259865.txt,彩票,46.0
THUCNews/彩票/258924.txt,彩票,64.0
THUCNews/彩票/260982.txt,彩票,14.0
THUCNews/彩票/258806.txt,彩票,34.0
THUCNews/彩票/256939.txt,彩票,24.0
THUCNews/彩票/261745.txt,彩票,3.0
THUCNews/彩票/263427.txt,彩票,10.0
THUCNews/彩票/257069.txt,彩票,6.0
THUCNews/彩票/262963.txt,彩票,5.0
THUCNews/彩票/262563.txt,彩票,8.0
THUCNews/彩票/263619.txt,彩票,21.0
THUCNews/彩票/260974.txt,彩票,36.0
THUCNews/彩票/257409.txt,彩票,4.0
THUCNews/彩票/261877.txt,彩票,31.0
THUCNews/彩票/258213.txt,彩票,8.0
THUCNews/彩票/258566.txt,彩票,3.0
THUCNews/彩票/256907.txt,彩票,29.0
THUCNews/彩票/261709.txt,彩票,18.0
THUCNews/彩票/260036.txt,彩票,34.0
THUCNews/彩票/259276.txt,彩票,4.0
THUCNews/彩票/258341.txt,彩票,6.0
THUCNews/彩票/263954.txt,彩票,31.0
THUCNews/彩票/257319.txt,彩票,23.0
